DATE,CLOUDINESS,HUMIDITY,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECIPITATION
1959-01-30,1.0,0.953125,0.232409381663113,0.37264150943396224,0.2785714285714286,0.013071895424836602
1959-01-31,0.25,0.84375,0.36886993603411516,0.5023584905660378,0.4261904761904762,0.00980392156862745
1959-02-01,0.0,0.8125,0.31769722814498935,0.4693396226415094,0.3761904761904762,0.0
1959-02-02,0.125,0.859375,0.2771855010660981,0.39858490566037735,0.3047619047619048,0.0016339869281045752
1959-02-03,0.25,0.78125,0.2878464818763326,0.3938679245283019,0.30714285714285716,0.0032679738562091504
1959-02-04,0.25,0.75,0.3411513859275053,0.42924528301886794,0.3619047619047619,0.0
1959-02-05,0.0,0.796875,0.3070362473347548,0.42924528301886794,0.3333333333333333,0.0
1959-02-06,0.75,0.921875,0.1812366737739872,0.37028301886792453,0.2619047619047619,0.0032679738562091504
1959-02-07,1.0,0.921875,0.16631130063965885,0.37971698113207547,0.24285714285714285,0.0016339869281045752
1959-02-08,1.0,0.921875,0.16417910447761194,0.3632075471698113,0.24285714285714285,0.0016339869281045752
1959-02-09,1.0,0.9375,0.15778251599147122,0.39622641509433965,0.25476190476190474,0.0
1959-02-10,1.0,0.9375,0.19829424307036247,0.4009433962264151,0.2714285714285714,0.0
1959-02-11,1.0,0.953125,0.22174840085287847,0.4056603773584906,0.28809523809523807,0.0032679738562091504
1959-02-12,1.0,0.96875,0.2260127931769723,0.4221698113207547,0.30952380952380953,0.0016339869281045752
1959-02-13,1.0,0.953125,0.21108742004264391,0.4080188679245283,0.2857142857142857,0.0
1959-02-14,1.0,0.9375,0.21535181236673773,0.38207547169811323,0.27380952380952384,0.0
1959-02-15,1.0,0.984375,0.26439232409381663,0.44575471698113206,0.3380952380952381,0.0016339869281045752
1959-02-16,1.0,1.0,0.27292110874200426,0.4882075471698113,0.3619047619047619,0.0
1959-02-17,1.0,0.984375,0.3347547974413646,0.5471698113207547,0.4261904761904762,0.0016339869281045752
1959-02-18,1.0,0.984375,0.3006396588486141,0.4882075471698113,0.3952380952380952,0.0
1959-02-19,1.0,0.984375,0.23880597014925373,0.45990566037735847,0.3333333333333333,0.0032679738562091504
1959-02-20,0.75,0.828125,0.42857142857142855,0.45990566037735847,0.44047619047619047,0.006535947712418301
1959-02-21,0.875,0.828125,0.36886993603411516,0.5825471698113207,0.4523809523809524,0.049019607843137254
1959-02-22,0.875,0.796875,0.3752665245202559,0.5259433962264151,0.44047619047619047,0.0
1959-02-23,0.875,0.84375,0.4605543710021322,0.6108490566037735,0.5047619047619047,0.0
1959-02-24,0.625,0.875,0.43923240938166314,0.5495283018867925,0.4857142857142857,0.0016339869281045752
1959-02-25,0.875,0.984375,0.4093816631130064,0.5589622641509434,0.4595238095238095,0.0016339869281045752
1959-02-26,0.375,0.796875,0.4925373134328358,0.5589622641509434,0.530952380952381,0.0016339869281045752
1959-02-27,0.25,0.71875,0.579957356076759,0.5707547169811321,0.5547619047619048,0.0
1959-02-28,0.0,0.640625,0.6076759061833689,0.5801886792452831,0.55,0.0
1959-03-01,0.375,0.6875,0.5906183368869936,0.5259433962264151,0.5285714285714286,0.0
1959-03-02,0.5,0.703125,0.579957356076759,0.5212264150943396,0.5380952380952381,0.0016339869281045752
1959-03-03,0.75,0.59375,0.5437100213219617,0.6391509433962265,0.5857142857142857,0.00980392156862745
1959-03-04,0.75,0.71875,0.4904051172707889,0.6580188679245284,0.5714285714285714,0.0
1959-03-05,0.625,0.703125,0.5373134328358209,0.6438679245283019,0.5666666666666667,0.08496732026143791
1959-03-06,0.625,0.734375,0.4946695095948827,0.6580188679245284,0.5523809523809524,0.07352941176470588
1959-03-07,0.625,0.765625,0.488272921108742,0.6108490566037735,0.5547619047619048,0.006535947712418301
1959-03-08,1.0,0.828125,0.43070362473347545,0.5801886792452831,0.5023809523809524,0.03594771241830065
1959-03-09,0.125,0.640625,0.4840085287846482,0.49528301886792453,0.4785714285714286,0.0
1959-03-10,0.5,0.453125,0.4690831556503198,0.5400943396226415,0.4880952380952381,0.0
1959-03-11,0.625,0.546875,0.5223880597014925,0.5801886792452831,0.5428571428571428,0.006535947712418301
1959-03-12,0.875,0.828125,0.4669509594882729,0.6226415094339622,0.5261904761904762,0.004901960784313725
1959-03-13,0.5,0.671875,0.44776119402985076,0.4811320754716981,0.4738095238095238,0.0
1959-03-14,0.75,0.828125,0.3752665245202559,0.46462264150943394,0.40714285714285714,0.0
1959-03-15,0.875,0.921875,0.4072494669509595,0.5,0.44761904761904764,0.10620915032679738
1959-03-16,0.75,0.765625,0.42217484008528783,0.5778301886792453,0.4785714285714286,0.06372549019607843
1959-03-17,0.75,0.609375,0.3837953091684435,0.5707547169811321,0.44761904761904764,0.0
1959-03-18,0.875,0.640625,0.3368869936034115,0.5212264150943396,0.4261904761904762,0.0
1959-03-19,0.375,0.703125,0.4925373134328358,0.5188679245283019,0.4928571428571429,0.0
1959-03-20,0.625,0.828125,0.4669509594882729,0.589622641509434,0.5214285714285715,0.15359477124183007
1959-03-21,0.875,0.953125,0.39019189765458423,0.535377358490566,0.46904761904761905,0.08169934640522876
1959-03-22,1.0,0.96875,0.5010660980810234,0.5235849056603774,0.5452380952380952,0.049019607843137254
1959-03-23,1.0,0.96875,0.4669509594882729,0.6202830188679245,0.5619047619047619,0.0016339869281045752
1959-03-24,0.875,0.765625,0.6375266524520256,0.6627358490566038,0.638095238095238,0.0016339869281045752
1959-03-25,1.0,0.921875,0.47334754797441364,0.6485849056603774,0.5619047619047619,0.10947712418300654
1959-03-26,0.375,0.703125,0.5010660980810234,0.5966981132075472,0.5285714285714286,0.0
1959-03-27,0.625,0.71875,0.5373134328358209,0.5377358490566038,0.5523809523809524,0.032679738562091505
1959-03-28,0.5,0.703125,0.4946695095948827,0.6226415094339622,0.5523809523809524,0.0
1959-03-29,0.625,0.671875,0.5287846481876333,0.5825471698113207,0.55,0.0
1959-03-30,0.75,0.796875,0.47334754797441364,0.625,0.5428571428571428,0.16339869281045752
1959-03-31,0.25,0.734375,0.5565031982942431,0.5283018867924528,0.5428571428571428,0.0016339869281045752
1959-04-01,0.875,0.84375,0.5074626865671642,0.5707547169811321,0.5619047619047619,0.0
1959-04-02,0.75,0.859375,0.5501066098081023,0.6698113207547169,0.6071428571428571,0.0
1959-04-03,0.625,0.75,0.6140724946695096,0.625,0.6285714285714286,0.0
1959-04-04,0.5,0.78125,0.6226012793176973,0.6627358490566038,0.6071428571428571,0.0016339869281045752
1959-04-05,0.875,0.703125,0.4605543710021322,0.5990566037735849,0.5380952380952381,0.0
1959-04-06,0.75,0.75,0.4562899786780384,0.5825471698113207,0.5166666666666667,0.06699346405228758
1959-04-07,0.75,0.65625,0.4200426439232409,0.5683962264150944,0.4880952380952381,0.0392156862745098
1959-04-08,0.625,0.65625,0.4989339019189765,0.6533018867924528,0.5619047619047619,0.05392156862745098
1959-04-09,0.625,0.765625,0.47547974413646055,0.6320754716981132,0.5238095238095238,0.16830065359477125
1959-04-10,0.75,0.84375,0.44989339019189767,0.5636792452830188,0.49047619047619045,0.021241830065359478
1959-04-11,0.875,0.765625,0.4989339019189765,0.5872641509433962,0.5380952380952381,0.17483660130718953
1959-04-12,0.875,0.734375,0.5650319829424307,0.7075471698113207,0.6261904761904762,0.02287581699346405
1959-04-13,0.375,0.546875,0.7228144989339019,0.7169811320754716,0.7214285714285714,0.0
1959-04-14,0.375,0.390625,0.7228144989339019,0.75,0.7523809523809524,0.0
1959-04-15,0.625,0.5625,0.6268656716417911,0.660377358490566,0.680952380952381,0.0196078431372549
1959-04-16,0.875,0.78125,0.6226012793176973,0.6509433962264151,0.6523809523809524,0.3284313725490196
1959-04-17,0.125,0.671875,0.697228144989339,0.7028301886792453,0.7023809523809523,0.0
1959-04-18,0.625,0.71875,0.5181236673773987,0.6698113207547169,0.580952380952381,0.0
1959-04-19,0.625,0.546875,0.47547974413646055,0.5471698113207547,0.530952380952381,0.0032679738562091504
1959-04-20,0.375,0.4375,0.47121535181236673,0.4811320754716981,0.47619047619047616,0.0
1959-04-21,0.5,0.609375,0.4946695095948827,0.45754716981132076,0.4880952380952381,0.0
1959-04-22,0.625,0.6875,0.5714285714285714,0.5542452830188679,0.5738095238095238,0.0
1959-04-23,0.5,0.671875,0.603411513859275,0.6014150943396226,0.6095238095238096,0.0
1959-04-24,0.25,0.625,0.5863539445628998,0.5919811320754716,0.611904761904762,0.0
1959-04-25,0.875,0.4375,0.652452025586354,0.6792452830188679,0.6785714285714286,0.0
1959-04-26,0.875,0.796875,0.5394456289978679,0.7075471698113207,0.6238095238095238,0.1454248366013072
1959-04-27,0.875,0.75,0.5159914712153518,0.6698113207547169,0.5738095238095238,0.10947712418300654
1959-04-28,0.75,0.75,0.5223880597014925,0.5919811320754716,0.5738095238095238,0.016339869281045753
1959-04-29,0.75,0.703125,0.5330490405117271,0.5589622641509434,0.580952380952381,0.06699346405228758
1959-04-30,1.0,0.84375,0.4946695095948827,0.7122641509433962,0.6047619047619047,0.029411764705882353
1959-05-01,0.875,0.65625,0.5309168443496801,0.6202830188679245,0.569047619047619,0.0
1959-05-02,0.625,0.6875,0.4946695095948827,0.6415094339622641,0.5714285714285714,0.0016339869281045752
1959-05-03,0.75,0.65625,0.5309168443496801,0.625,0.580952380952381,0.04411764705882353
1959-05-04,0.5,0.625,0.5287846481876333,0.5683962264150944,0.5523809523809524,0.03758169934640523
1959-05-05,0.75,0.625,0.488272921108742,0.5306603773584906,0.5261904761904762,0.0016339869281045752
1959-05-06,0.125,0.421875,0.5927505330490405,0.5754716981132075,0.6,0.0
1959-05-07,0.125,0.40625,0.6823027718550106,0.6061320754716981,0.6880952380952381,0.0
1959-05-08,0.375,0.453125,0.7420042643923241,0.7311320754716981,0.7666666666666667,0.0
1959-05-09,0.375,0.359375,0.7974413646055437,0.8372641509433962,0.8357142857142857,0.0
1959-05-10,0.25,0.296875,0.8059701492537313,0.8514150943396226,0.8380952380952381,0.0
1959-05-11,0.25,0.34375,0.8166311300639659,0.8160377358490566,0.8452380952380952,0.0
1959-05-12,0.125,0.1875,0.7547974413646056,0.7971698113207547,0.7857142857142857,0.0
1959-05-13,0.125,0.234375,0.697228144989339,0.7287735849056604,0.7404761904761905,0.0
1959-05-14,0.25,0.5625,0.6439232409381663,0.6698113207547169,0.6904761904761905,0.0
1959-05-15,0.375,0.53125,0.6311300639658849,0.7216981132075472,0.6857142857142857,0.0016339869281045752
1959-05-16,0.375,0.71875,0.6460554371002132,0.7523584905660378,0.6833333333333333,0.0
1959-05-17,0.625,0.765625,0.6183368869936035,0.7429245283018868,0.6666666666666666,0.0
1959-05-18,0.875,0.671875,0.55863539445629,0.7169811320754716,0.6261904761904762,0.0
1959-05-19,1.0,0.65625,0.5671641791044776,0.7405660377358491,0.6452380952380953,0.0
1959-05-20,0.625,0.78125,0.650319829424307,0.7783018867924528,0.7095238095238096,0.06209150326797386
1959-05-21,0.5,0.59375,0.7036247334754797,0.7735849056603774,0.7404761904761905,0.0
1959-05-22,0.5,0.3125,0.7292110874200426,0.7830188679245284,0.7666666666666667,0.0
1959-05-23,0.125,0.25,0.6929637526652452,0.7193396226415094,0.7261904761904762,0.0
1959-05-24,0.25,0.546875,0.652452025586354,0.6792452830188679,0.6761904761904762,0.0
1959-05-25,0.625,0.578125,0.6162046908315565,0.7287735849056604,0.6761904761904762,0.0
1959-05-26,1.0,0.71875,0.4989339019189765,0.7382075471698113,0.6142857142857143,0.0
1959-05-27,0.875,0.53125,0.5202558635394456,0.7216981132075472,0.6071428571428571,0.0
1959-05-28,0.875,0.546875,0.5159914712153518,0.7075471698113207,0.5976190476190476,0.0
1959-05-29,0.625,0.71875,0.5756929637526652,0.6273584905660378,0.6190476190476191,0.10784313725490197
1959-05-30,0.25,0.609375,0.6140724946695096,0.6320754716981132,0.6285714285714286,0.0
1959-05-31,0.625,0.625,0.6567164179104478,0.5731132075471698,0.6547619047619048,0.0
1959-06-01,0.75,0.75,0.6396588486140725,0.6438679245283019,0.6571428571428571,0.0196078431372549
1959-06-02,0.625,0.5625,0.6460554371002132,0.6509433962264151,0.669047619047619,0.0
1959-06-03,0.0,0.34375,0.7505330490405118,0.6344339622641509,0.7357142857142858,0.0
1959-06-04,0.125,0.359375,0.8102345415778252,0.7641509433962265,0.8238095238095238,0.0
1959-06-05,0.375,0.421875,0.8592750533049041,0.8419811320754716,0.85,0.013071895424836602
1959-06-06,0.75,0.671875,0.6950959488272921,0.7900943396226415,0.75,0.0
1959-06-07,0.5,0.59375,0.6823027718550106,0.7004716981132075,0.7309523809523809,0.0
1959-06-08,0.5,0.640625,0.6588486140724946,0.6863207547169812,0.680952380952381,0.04411764705882353
1959-06-09,0.625,0.609375,0.6076759061833689,0.7405660377358491,0.6761904761904762,0.024509803921568627
1959-06-10,0.5,0.609375,0.5650319829424307,0.6485849056603774,0.6428571428571429,0.0
1959-06-11,0.375,0.546875,0.605543710021322,0.6202830188679245,0.6285714285714286,0.024509803921568627
1959-06-12,0.25,0.53125,0.6140724946695096,0.5754716981132075,0.65,0.0
1959-06-13,0.125,0.53125,0.6673773987206824,0.7028301886792453,0.7095238095238096,0.0
1959-06-14,0.375,0.578125,0.6396588486140725,0.714622641509434,0.6857142857142857,0.0
1959-06-15,0.625,0.59375,0.6481876332622601,0.6179245283018868,0.6428571428571429,0.0
1959-06-16,0.625,0.484375,0.6311300639658849,0.6344339622641509,0.669047619047619,0.0
1959-06-17,0.25,0.4375,0.746268656716418,0.7924528301886793,0.7761904761904762,0.0
1959-06-18,0.375,0.515625,0.6929637526652452,0.6957547169811321,0.7166666666666667,0.0
1959-06-19,0.25,0.46875,0.6481876332622601,0.5919811320754716,0.6666666666666666,0.0
1959-06-20,0.25,0.421875,0.6886993603411514,0.6816037735849056,0.7095238095238096,0.0
1959-06-21,0.375,0.203125,0.837953091684435,0.714622641509434,0.8357142857142857,0.0
1959-06-22,0.75,0.28125,0.8486140724946695,0.8702830188679245,0.8523809523809524,0.0
1959-06-23,0.5,0.5625,0.8166311300639659,0.7995283018867925,0.8357142857142857,0.0
1959-06-24,0.125,0.0625,0.8400852878464818,0.8726415094339622,0.8833333333333333,0.0
1959-06-25,0.5,0.046875,0.835820895522388,0.8443396226415094,0.8738095238095238,0.0
1959-06-26,0.75,0.640625,0.7590618336886994,0.8797169811320755,0.7904761904761904,0.10620915032679738
1959-06-27,0.875,0.65625,0.697228144989339,0.8301886792452831,0.7595238095238095,0.06699346405228758
1959-06-28,0.875,0.703125,0.6673773987206824,0.8301886792452831,0.7476190476190476,0.13071895424836602
